validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_skewt-mean_AR-vol_GARCH,4.713226079940796,4.414045160602855,2.440739837417259,4.629160736854085,0.9367052801958612,2.6342896208235898,2.476785190894553,2.3365586635475926,6.1447824938647,5.515566193060246,7.262129286216822e+20,609902.6159598108,6.601935714742572e+19,2.189614365584789e+20
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_skewt-mean_HARX-vol_GARCH,4.763344049453735,4.402174573223459,2.4737682620547874,4.625749347792929,0.9367170484575433,2.6342639542118778,2.4766114431773625,2.253309935789857,6.143690987097353,11.568419519323841,4.537224334791835,4.040537550616892,4.1902242687761575,2.850822101881625
p01,ARCH-p_12-q_12-o_4-lags_20-power_1-dist_ged-mean_AR-vol_GARCH,4.863334894180298,4.409582209451756,2.3983115155476753,4.522956251982361,0.8596722464775458,2.5443675240339014,2.4726977019689325,2.333227887937422,6.079540227720417,5.682553936924637,4.689068435646435,3.9286645261840722,3.629149314897742,1.61927451495764
p01,ARCH-p_12-q_12-o_4-lags_20-power_1-dist_ged-mean_HARX-vol_GARCH,3.744835615158081,4.408739365021309,2.398415703991145,4.530220565402719,0.859654802423249,2.5445081120861093,2.472746330789545,2.333245972580172,6.0764159394933746,5.682525669187579,4.689162081458276,3.9118112298003345,3.6279496156576196,1.6188437963269882
p01,ARCH-p_12-q_12-o_4-lags_20-power_1-dist_normal-mean_AR-vol_GARCH,3.133272171020508,4.528485273186686,2.247094226102831,4.166310714408722,0.9127714318469461,2.711761974295823,2.4475274543902503,2.3078212340526556,6.51159898241686,6.014322105920822,4.448548195502233,4.106881408821766,3.6730111819041444,1.7101437240451984
p01,ARCH-p_12-q_12-o_4-lags_20-power_1-dist_normal-mean_HARX-vol_GARCH,3.1735920906066895,4.453311708315071,2.2467908034800708,4.179854946134739,0.9228872008461987,2.712780987287735,2.4475005117986113,2.3078000873175255,6.463852070129704,6.014240083327062,4.441938692744214,4.03568968005677,3.656967888312518,1.6953131078385875
p01,ARCH-p_12-q_12-o_4-lags_20-power_1-dist_skewt-mean_AR-vol_GARCH,6.03266978263855,4.457840720313941,2.3914263824286843,4.375393904294255,0.9029962545645345,2.4534272764727025,2.478117479559221,2.2708395176222145,6.10175848682786,5.7423286757091585,4.67228848312874,4.433612803709344,3.6618209076936963,1.645070311445099
p01,ARCH-p_12-q_12-o_4-lags_20-power_1-dist_skewt-mean_HARX-vol_GARCH,4.7433085441589355,4.458791598557341,2.3908813695392706,4.371545580810124,0.8597289298614273,2.5238416365669827,2.4628192960207382,2.2643644131179914,6.106096379015567,5.538260021936273,4.4925820678519495,3.4319091130710764e+148,3.1199173755191605e+147,1.0347595311507403e+148
p01,ARCH-p_12-q_12-o_4-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,5.5413007736206055,4.470907743703843,2.4052771670150683,4.443188719442592,0.8758208030681989,2.6216988587900043,2.474305060780909,2.3181360913034075,6.069393065556813,5.6974132197711596,4.723173056666112,3.934899703579244,3.6394739536070317,1.6136597996172315
p01,ARCH-p_12-q_12-o_4-lags_24-power_1-dist_ged-mean_HARX-vol_GARCH,4.866520643234253,4.474057482798979,2.4052613667520757,4.443135033016773,0.8758462647235801,2.621662238786749,2.474273626451816,2.3181251083219063,6.069442421566703,5.703662618311841,4.7317775312992545,3.9341441559623935,3.6410352589083703,1.6151924711497438
p01,ARCH-p_12-q_12-o_4-lags_24-power_1-dist_normal-mean_AR-vol_GARCH,3.799520492553711,4.4283413378833885,2.3351410379891204,4.180291534991857,0.944064533544086,2.5589863165947198,2.4402407074919314,2.3462909818527278,6.434817708742179,6.072829180492871,4.450592425634693,3.9673420889661215,3.650812532198518,1.6928794604466868
p01,ARCH-p_12-q_12-o_4-lags_24-power_1-dist_normal-mean_HARX-vol_GARCH,3.6137092113494873,4.399223763979618,2.3516132201709348,4.203079023630589,0.9448952588889717,2.564949467816984,2.4443947630127383,2.350812373053755,6.426979664047351,6.072853520063349,4.450682516989329,3.9647691918598005,3.6522047966830384,1.6885287554294113
