validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,AutoREG-lags_4-trend_c-seasonal_False,0.10640549659729004,4.539912711132843,2.4053232586174564,4.159936530195183,1.4007648937217272,3.3735329750649377,2.0614223063543093,2.6756773864115604,7.075661317618067,6.5874096515940215,4.239471315932422,3.9583512587990994,3.8615876004946936,1.7754774492510446
p01,AutoREG-lags_4-trend_ct-seasonal_False,0.10627412796020508,4.243829753566679,2.8102954287888906,4.160108772360931,1.3241733323207499,2.6836805738371017,2.132167607618455,2.6695548863367216,7.364688638097926,6.742561357790483,4.034972221396054,3.8804258826254086,3.8224053140672183,1.8483361931571969
p01,AutoREG-lags_4-trend_n-seasonal_False,0.11095738410949707,4.539912711131861,2.363913230754884,5.1352201297955755,1.583571133337824,1.1685596035866752,3.1557689336312023,3.6660337008249817,5.5960950501537505,3.8911691650779505,2.3062457340006848,1.6586911023364568,3.187743681330168,1.5029964734467893
p01,AutoREG-lags_4-trend_t-seasonal_False,0.10618805885314941,4.243829753567711,3.0034765931171457,6.297818335824943,3.149589625115321,1.0804403186572866,4.583370965756572,4.7062831958187274,5.193179871869183,3.0042246327879853,1.8663126035284272,1.5211969929071953,3.5136111717227725,1.640996135159156
p01,AutoREG-lags_40-trend_c-seasonal_False,0.12517619132995605,4.604167156894835,2.3172316353679454,4.0622333007579625,0.9995456298755687,3.5832979398045213,2.2563233369191478,2.563747012040913,6.67776052332055,6.856288996124645,5.21721119602609,5.034329017460566,4.015648704053886,1.8803651893068234
p01,AutoREG-lags_40-trend_ct-seasonal_False,0.13666987419128418,3.4257708204864112,2.6322741791802597,4.072419181229255,0.8908073080597341,2.8194131680019012,2.3371681950787346,2.6001521960962184,6.989032590370275,7.017448591920657,4.918484841751465,4.892096187995292,3.872278841833655,1.9362445033123137
p01,AutoREG-lags_40-trend_n-seasonal_False,0.14567995071411133,4.604167156895055,2.4227766530532886,4.681816685122223,1.1673371471480778,2.161139884078066,2.6812687757636997,3.1955236654790995,6.0533615636374245,4.359140238367026,2.473353125934284,1.4690797780544618,3.2062695157757006,1.5251406290077005
p01,AutoREG-lags_40-trend_t-seasonal_False,0.13978099822998047,3.4257708204872706,2.5622417970225553,5.722630089610588,2.4709203300743763,0.9057159315915966,3.8147493059871627,4.080820445278749,5.563791865398812,3.5147303544226336,2.1585344934255786,1.5711441532268957,3.253731780593293,1.5219414994903817
p01,AutoREG-lags_44-trend_c-seasonal_False,0.1264808177947998,4.396493549158301,2.3905973912452545,4.007517242555939,0.9606185035864357,3.702072089775573,2.28271900517694,2.5651613020057837,6.6507351733133895,6.944852312685085,5.329290275677672,5.173215270133584,4.036661101392178,1.8949689136011063
p01,AutoREG-lags_44-trend_ct-seasonal_False,0.13718581199645996,3.2598033882180326,2.6006088204038744,4.018953974003324,0.8715606563350685,2.9058835682570603,2.378212556705196,2.594771990532846,6.954150921646905,7.095279804528195,5.0068108486011464,5.012574602178635,3.881691921037299,1.9567423193352513
p01,AutoREG-lags_44-trend_n-seasonal_False,0.13662505149841309,4.396493549157917,2.4584336360525416,4.685579252693238,1.021834297583961,2.2144502192613738,2.5858913693439223,3.1338155572687203,6.139665018484598,4.481216845815332,2.4427268618862987,1.491633067171633,3.1865217886108668,1.5510904588494208
p01,AutoREG-lags_44-trend_t-seasonal_False,0.13685989379882812,3.259803388218787,2.731229930068267,5.811430931747809,2.310813002478729,0.9732177310016643,3.7149083674673444,4.039857765555631,5.626658873323668,3.6130425436198337,2.1207813553931283,1.572851422064526,3.2522359373581264,1.5363653895323923
p01,AutoREG-lags_48-trend_c-seasonal_False,0.12673020362854004,5.950895713517026,2.4425058437633274,3.9500401514770296,1.0047512226035453,3.9788497471258664,2.4284206450167907,2.4970408859428717,6.504831305244128,6.997066130794006,5.347975043229092,5.226579722544637,4.211723310114392,1.9498721468324358
p01,AutoREG-lags_48-trend_ct-seasonal_False,0.13740849494934082,3.707777448702116,2.641811919379503,3.9500795227875845,0.8536830089886995,3.1795452537478397,2.543303613100827,2.530883870517453,6.826136973232111,7.16939693595698,5.0188766118386745,5.069399305807084,3.9537176785508064,1.922903353484681
p01,AutoREG-lags_48-trend_n-seasonal_False,0.14668560028076172,5.950895713518261,2.4850218100642754,4.671522400137777,1.1063883316148089,2.291918252029004,2.6995313938967516,3.237337230951909,6.0552121040265865,4.4542254975045585,2.4149100782780035,1.4844901035871854,3.350132083237193,1.6952995743293462
p01,AutoREG-lags_48-trend_t-seasonal_False,0.14670252799987793,3.7077774487031485,2.714724156512751,5.769739995333105,2.405458212146502,0.951872731072773,3.884993561004684,4.183049953978898,5.57791547194721,3.6044522213891756,2.107724051395829,1.5837152252619495,3.3174020935223654,1.539147865890009
p01,AutoREG-lags_52-trend_c-seasonal_False,0.14817547798156738,6.61544961323697,2.439383170551603,4.0435029781671625,1.0052413881401936,3.924070179105437,2.3829240368848335,2.514781304940161,6.538455474392601,6.973716109506624,5.360548162019426,5.109889989774052,4.264360218792643,2.0167818178574763
p01,AutoREG-lags_52-trend_ct-seasonal_False,0.14729094505310059,4.212961472455548,2.7645014684176648,4.044232296508922,0.8629423564105776,3.1403491510946475,2.4916974458647987,2.5467436400594177,6.850003135561216,7.13548809954445,5.044908176274932,4.955977654346388,4.004527717867142,1.9105007447033762
p01,AutoREG-lags_52-trend_n-seasonal_False,0.14931821823120117,6.615449613236699,2.7011553795504955,4.752626205215091,1.1598771788296518,2.083345861920301,2.55717811113326,3.1887030329799804,6.132261014511967,4.466549666103931,2.6555496902248428,1.4674049244378133,3.4345546071040034,1.8177622338912165
p01,AutoREG-lags_52-trend_t-seasonal_False,0.17615652084350586,4.212961472455864,2.4416632683162485,5.734013236091969,2.377639071992659,0.8598142284889404,3.658373384463727,4.079271899653312,5.637720868496895,3.6450632340692466,2.313476468256521,1.602684927239081,3.3238801872294967,1.5642076338693671
p01,AutoREG-lags_56-trend_c-seasonal_False,0.1465752124786377,9.965133483692819,2.39368408074356,4.113363960533798,1.0523711155281217,3.9581437573636387,2.4188864119068163,2.471809097307395,6.5448721277068325,6.91746277937925,5.301058895317955,5.085446274910821,4.565657453126455,2.5698391871986326
p01,AutoREG-lags_56-trend_ct-seasonal_False,0.1368269920349121,6.720875548796618,2.697008477626203,4.100197214526568,0.849291151380363,3.202341115033675,2.525233448716885,2.508989441920015,6.876866489865419,7.101103446881703,4.993843003351099,4.944830123264893,4.229143587396677,2.080103881964963
p01,AutoREG-lags_56-trend_n-seasonal_False,0.14736652374267578,9.965133483693387,2.631911392240833,4.990689971347447,1.3344762053465422,1.9799972495314102,2.577530016002258,3.197465766865763,6.121797450137439,4.442187030652871,2.7591278823083334,1.4469114095113138,3.7679298052397816,2.538740184094448
p01,AutoREG-lags_56-trend_t-seasonal_False,0.16032624244689941,6.720875548797635,2.4018215659286497,5.867626174112809,2.4755069812144295,0.8659080130476142,3.654854374728939,4.069968754992341,5.647031868499916,3.647103458031289,2.3964905752590666,1.5782706268954183,3.5750416310461914,1.8709029389555853
p01,AutoREG-lags_6-trend_c-seasonal_False,0.1062164306640625,4.699629774661928,2.4106921296602133,4.171529679629502,1.3289051934201261,3.265242279491261,2.0403337716406567,2.679084032841248,7.2141070465670545,6.574607367625656,4.224593702713239,3.9054661650794316,3.8649264675754824,1.8199533945256143
p01,AutoREG-lags_6-trend_ct-seasonal_False,0.10666370391845703,4.092925013049596,2.8153958111057533,4.180676672226348,1.3178305774379742,2.5941433521959483,2.1018332374610567,2.6735107893501193,7.481007325015414,6.7248312179839544,4.0321173782154025,3.8373947881298935,3.8046969238337693,1.8742373262002932
p01,AutoREG-lags_6-trend_n-seasonal_False,0.1068418025970459,4.699629774659996,2.3520179322487165,5.192563902220382,1.3166767375058845,1.0839972831957687,2.942624754525173,3.616696549164862,5.870846894556227,3.9829210507571275,2.3178169003835385,1.6762141594328264,3.1865459944227728,1.613911202466361
p01,AutoREG-lags_6-trend_t-seasonal_False,0.10617899894714355,4.092925013048809,2.953406140739998,6.319223963651161,2.6846479068001528,1.0655212148223696,4.279354783469297,4.59717694643363,5.44301430262757,3.129307263271611,1.8464171538416179,1.5356487529346872,3.449694858330991,1.6576766528230082
p01,AutoREG-lags_60-trend_c-seasonal_False,0.14675235748291016,10.44373326945574,2.392437691562185,4.0218550420190065,1.036117707214394,4.024520113555802,2.3957229624725342,2.4868918864730865,6.574887063681179,6.95599453854684,5.360407155208714,5.121487790903919,4.619459565553945,2.6834714649662286
p01,AutoREG-lags_60-trend_ct-seasonal_False,0.14720416069030762,7.476993994791275,2.743792825861004,4.01466375024696,0.8563036784433323,3.2504620431147897,2.5090515069811445,2.5190969427038246,6.894821212144327,7.124798760995822,5.042115524017942,4.970841160607332,4.309358309082524,2.1828550109619536
p01,AutoREG-lags_60-trend_n-seasonal_False,0.14669346809387207,10.443733269455544,2.8231940003295004,5.060046819928513,1.28615626926938,1.9741872780030807,2.527263726167885,2.9382151345537557,6.117812032211086,4.638163983406029,2.811421025668024,1.4781828749793666,3.8271251285429244,2.66704694394649
p01,AutoREG-lags_60-trend_t-seasonal_False,0.15678739547729492,7.476993994790948,2.334607464965849,5.934002342602608,2.420438407286924,0.820516551070215,3.562002291461749,3.7627006310434576,5.639209560683595,3.839732869564267,2.4004598668096206,1.5615972573114056,3.6138419306900578,2.0256455493961516
p01,AutoREG-lags_64-trend_c-seasonal_False,0.13704228401184082,13.266264476735614,2.3972715032947765,4.028866473481311,1.0707269364932088,3.9091910561219017,2.3862795196757394,2.4352921973274233,6.6237024495439325,6.981767960565062,5.3521842153732475,5.05989646913356,4.86467665979507,3.355245667719955
p01,AutoREG-lags_64-trend_ct-seasonal_False,0.18107247352600098,9.031826812580043,2.70470514826005,4.009041222802694,0.8509192003030602,3.183560608345561,2.4788343376988933,2.478882842311502,6.931226277448396,7.158736603268395,5.058999550437729,4.927169173417624,4.437627434261268,2.462768945116293
p01,AutoREG-lags_64-trend_n-seasonal_False,0.1674811840057373,13.266264476735785,2.7659985589670666,5.137952512249237,1.4527672391758522,1.8708118725572083,2.4547367068499573,2.546578932497202,6.271997075387058,4.938747333645516,2.9512424916012785,1.5864043780907227,4.113045597977898,3.4209858537996105
p01,AutoREG-lags_64-trend_t-seasonal_False,0.16884255409240723,9.031826812579187,2.348963006850991,5.966377912473748,2.522053948549356,0.8604727341901749,3.357570031791506,3.2630254310980673,5.815627194839525,4.193487400374514,2.485199307011996,1.5715401976072403,3.7651039979423913,2.362788400781462
p01,AutoREG-lags_68-trend_c-seasonal_False,0.1485459804534912,13.952479197969247,2.4194935321722157,4.015252216951437,0.9782938535976271,4.031192828536641,2.3527731100383438,2.4846581878282277,6.782891835712315,7.132889488310646,5.484139161502235,5.093085448211908,4.975195350984621,3.5522851298579807
p01,AutoREG-lags_68-trend_ct-seasonal_False,0.17532062530517578,8.429594431355772,2.680723351875374,4.012657734836146,0.860024581215813,3.2643289926971724,2.4498513497233416,2.5108185035003543,7.044710196130559,7.26526145092055,5.173443853015063,4.943088366153747,4.421318437402172,2.379689368994618
p01,AutoREG-lags_68-trend_n-seasonal_False,0.16712737083435059,13.95247919797018,2.860332146862637,5.119056528096084,1.4078650461647695,1.9879116766293399,2.407676594709917,2.3330611676014326,6.540559313560628,5.204881432051519,3.1825683284676924,1.6435691424495114,4.239996415869429,3.621855535380182
p01,AutoREG-lags_68-trend_t-seasonal_False,0.1883683204650879,8.42959443135578,2.367047132417046,6.003188497424567,2.517503199197384,0.9586803589621442,3.2055935766245716,2.9747657354209185,6.059801013912359,4.456319112088166,2.6582668549394004,1.550509560809076,3.743751770286492,2.257413978915881
p01,AutoREG-lags_72-trend_c-seasonal_False,0.17218685150146484,11.681632009752066,2.4070223791877456,4.0878300017608336,0.8981510061132093,4.058559878906672,2.3805198798238196,2.560099969456421,6.903728849634319,7.12089260381942,5.504944879651463,5.0781866259129735,4.78923346218354,3.0103298801376015
p01,AutoREG-lags_72-trend_ct-seasonal_False,0.18045926094055176,7.498310714939287,2.6498919618258356,4.084323309991585,0.8296849044982993,3.2555314145657985,2.4775619679553165,2.5720473021126837,7.13814299426882,7.226628922180367,5.188014138876257,4.917093443932052,4.348839188649664,2.2406029277848543
p01,AutoREG-lags_72-trend_n-seasonal_False,0.19725728034973145,11.681632009753027,2.918688185611654,5.071153036672584,1.368913568551358,1.97844450502196,2.4797661846901695,2.3687035850919225,6.765546925855048,5.148713236739958,3.275434875240719,1.6650933544466617,4.06564449706137,3.036491232320607
p01,AutoREG-lags_72-trend_t-seasonal_False,0.18193364143371582,7.498310714941059,2.367276379777931,5.9625711078611205,2.4850086144980668,0.9831802690237997,3.1506821006705197,2.9144023166464694,6.272756233284156,4.428277361655933,2.7443066240157203,1.5329205578894354,3.6672447527512917,2.093944021830989
p01,AutoREG-lags_8-trend_c-seasonal_False,0.10645604133605957,5.638484148388209,2.38860819918875,4.144629841561588,1.3377482227154178,3.2806072581025845,2.0667238669380787,2.6542274796748337,7.151636189518215,6.556693825258631,4.275538596001031,4.00501745792658,3.9545377350249016,1.8702568819350334
p01,AutoREG-lags_8-trend_ct-seasonal_False,0.11666727066040039,5.510749426214853,2.7817274746317713,4.150262173640175,1.2954274361739062,2.593968423966644,2.1354726615653328,2.6481704798476455,7.427266115847007,6.711691426407607,4.069150750316539,3.926830379610087,3.9318833407474147,1.9350243837582461
p01,AutoREG-lags_8-trend_n-seasonal_False,0.10973548889160156,5.638484148387142,2.3250454338012694,5.191833042427318,1.2902297970754852,1.0371066801464726,2.982691442271527,3.63414325289561,5.840953029453143,3.9341657610034946,2.3307555839180374,1.668682909261649,3.261281007331013,1.726644827210416
p01,AutoREG-lags_8-trend_t-seasonal_False,0.11202526092529297,5.5107494262152334,2.9453829760763153,6.327538737427893,2.6728962989578484,1.1114560426795477,4.341002350328094,4.627254981064526,5.420511354126731,3.0748996401086863,1.8873438451317521,1.512787060360468,3.584711155679735,1.7621785852625746
p01,NaiveForecaster-strategy_last,2.8015072345733643,5.020856500638113,4.28354409338809,6.494029309039702,4.278726446035082,0.6496794081185996,2.1914416868049824,2.49899979991996,9.211519056775234,5.744236241659982,3.688337475521096,2.0892582415776175,4.1955116599525875,2.4020581665845238
p01,NaiveForecaster-strategy_mean,1.5142791271209717,4.206051024549398,2.428973559919768,2.2268338823676306,3.2345076874820022,3.8808657432122957,3.185102482123446,2.4954062593897857,7.2484903428530565,6.65570927663178,3.109178129004539,3.397336553810379,3.8244049946676437,1.6614996046162056
p01,VARReduce-regressor_ElasticNet()-lags_10,0.12654829025268555,3.8047420763618947,2.2809708811523413,3.5767021375235664,1.2049296956630864,2.4847584320726903,2.3958689616023867,2.4933427914886197,8.05855732233777,6.386205991248914,3.3141691020226722,3.007339324905704,3.5461442469436046,1.9869515724773972
