validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,HFTransformersForecaster-TimeSeriesTransformer,61.748910665512085,5.964539801057774,2.244379573385584,2.0684666426522558,2.9397252215279113,4.203284391942051,3.668980492044089,8.444773829312405,9.541583318823227,4.932108593734253,3.8277632315139476,2.505683603835983,4.57648079089359,2.4877404258154834
p05,HFTransformersForecaster-TimeSeriesTransformer,52.595316886901855,4.5833758301145675,1.4593982322776788,3.0082967668573697,2.4577836918327054,1.7457850443786473,5.34076533707841,2.4183036738197763,3.3289328956493867,4.5239336759919695,2.4116614198125355,1.685275228565616,2.996682890579878,1.3065336388400246
p06,HFTransformersForecaster-TimeSeriesTransformer,52.9386510848999,5.447243552041201,8.071587854530561,1.8559965643593612,2.8271122462515934,1.083598980149054,3.877370741396982,3.761602040023668,7.777191370511283,2.673608444517803,1.5476727050212176,7.245422542539852,4.197127912849325,2.5567114952017373
