patient,episodes,mse,rmse,mae,mape
bro_75,35,8.142583050522367,2.853521167000933,2.2633775781336287,30.721565060564842
bro_93,31,5.917788822700517,2.4326505755452255,1.929984999824596,24.193955400656584
bro_22,41,6.262002436238403,2.5023993358851424,1.9745403134192876,26.91465440635385
bro_121,11,17.306351577060337,4.16009033280052,3.065323256254196,30.302913380982233
bro_166,25,14.524421057634969,3.8110918458671352,3.077788760654131,38.01481507456008
bro_65,44,11.326800795457407,3.365531279821569,2.714717529203856,33.21928901196735
bro_169,40,13.11575143298087,3.6215675380946397,2.893890171900392,34.18122720991906
bro_83,23,19.123523691216075,4.3730451279647315,3.4815441816786064,41.27180096603655
bro_7,33,23.90533028497836,4.889307751101208,3.8140010706704075,36.873320318686204
bro_8,37,10.69010827691223,3.2695731031607522,2.7019945681095123,35.71312416832129
bro_131,31,22.45957498011898,4.739153403311501,3.7543461872364885,41.459215376509476
bro_32,21,6.555240341697917,2.56032035919295,2.056036546864207,28.41243111814417
bro_156,34,10.709244907528229,3.2724982670015623,2.65520844752882,39.97217305434023
bro_159,7,5.5218951526319975,2.349871305546752,1.7387560986053372,23.434086044235844
bro_55,19,9.982433613414091,3.159498949740938,2.4384770214243936,28.08121787683286
bro_45,13,22.07173677032541,4.698056701480454,3.889544394428913,42.72710418549073
bro_149,13,15.027189416207738,3.8764918955426357,3.067678663119292,35.73551006315153
bro_146,30,41.90380465210559,6.473314811756461,5.5559629138906805,43.266477972102024
bro_12,38,13.33686926198959,3.6519678615767677,2.756082391927117,35.86744283089445
bro_111,26,11.106094667517494,3.3325807818442295,2.644209514458974,36.01002007400966
bro_62,29,4.747563235428218,2.178890367923136,1.7695096418090253,26.34800316834422
bro_161,22,26.787181958002865,5.175633483739248,4.225109627165578,51.12426034960836
bro_35,5,8.368849356480856,2.892896361171768,2.441872530937195,28.798949828791542
bro_139,30,17.021466925471195,4.125708051410229,3.3496626628902226,34.51670176626776
bro_136,26,17.711960768640992,4.20855803911993,3.3014656487336524,41.18056940799613
bro_171,23,10.339215436169322,3.2154650419759383,2.540134944993517,49.2478778293564
bro_72,48,6.349773707993903,2.519875732649113,1.9363575285342007,27.9104310176045
bro_94,32,11.38206185762271,3.3737311477980447,2.5969549940650665,31.077890516305036
bro_25,35,12.910462061971598,3.593113143497098,2.643854485914821,29.081052638534967
bro_42,38,22.67305899940927,4.761623567587979,3.6201901990070677,36.26933342488954
bro_116,20,4.959432316703333,2.226978292822661,1.7328677092293898,24.294315884540293
bro_15,16,5.497623965781135,2.344701252991761,1.8100315925603112,31.105235520131693
bro_119,43,5.877306994636707,2.4243157786552287,1.9444084208141001,27.183922552228644
bro_52,22,13.32893187649661,3.6508809726553135,2.883888448847063,34.780506470991355
bro_151,34,13.37025721731105,3.6565362321890165,2.914867223384334,41.90695558088715
bro_109,40,8.69379725009162,2.948524588686962,2.3601782865722973,31.53947744828337
bro_106,31,7.0195659610114065,2.649446349902448,2.168087284000971,32.38098421790974
bro_54,14,6.477925106018233,2.5451768319742016,2.03228847053789,26.875848681108227
bro_158,16,12.029708545844704,3.468387023653027,2.442448106991748,32.15476006854827
bro_157,19,8.093363126492417,2.844883675388577,2.3308234400184533,30.89249161694764
bro_100,8,12.456876587421242,3.5294300655235036,2.984029881482323,36.740179877998536
bro_148,23,18.289997945997374,4.276680715928812,3.3933935138971907,46.158302468018654
bro_44,26,23.359077440666482,4.833122949053385,3.813898016863909,43.73996133637169
bro_110,27,19.830397578230784,4.4531334561442,3.5649772808949156,31.41487300391992
bro_13,11,6.5551695781510215,2.560306539879751,2.1837738992951135,30.700516471638146
bro_92,39,14.464810919407196,3.8032631935493493,3.089733575648732,37.47135853061106
bro_120,18,9.329312771957406,3.054392373608441,2.4281370375333013,31.480976350979127
bro_23,28,15.420815587129688,3.9269346298518504,3.1133405656970683,40.56112745195548
bro_82,16,26.041571970456832,5.103094352494066,4.232637239110967,61.26123641206007
bro_168,4,8.288830184826214,2.8790328558087372,2.435756038526694,48.81483953616918
bro_64,36,14.010258285113295,3.7430279567635205,2.9821907447002554,32.09661906197381
bro_167,25,12.426269452439291,3.525091410508285,2.8981483477274574,28.444506151869547
bro_130,29,12.862107500427124,3.586378047616721,2.937495345925463,38.74448098784382
bro_9,27,8.837689233248225,2.97282512658384,2.3999968813746064,29.563973212213046
bro_43,29,11.279757749179831,3.358535059989672,2.803508237922329,36.4050654951664
bro_140,24,6.99214868122324,2.644267134996621,2.0414472147574028,24.809832129801528
bro_118,18,3.1836784669264038,1.7842865428306083,1.4796038190303027,21.888419790114998
bro_14,39,5.451256255258054,2.334792550797191,1.938499216498473,25.33083264663289
bro_117,26,8.231588833801252,2.8690745605162045,2.3392819486443814,28.600956040567137
bro_150,24,22.530206472922785,4.746599464134591,3.728518117831813,36.78659463698156
bro_53,18,9.331394315364061,3.0547331005120664,2.381948430836201,26.335350307919857
bro_108,41,8.758986938592392,2.9595585715765775,2.436240237301927,25.243047071751718
bro_85,34,19.39949583106563,4.404485875907156,3.529090410208001,38.78394773058622
bro_160,5,127.78614326888204,11.304253326464426,10.08287884815534,103.64375732441438
bro_63,4,6.535412225405854,2.5564452322328077,1.9877045804758866,34.06767055923097
bro_137,32,3.054707603242474,1.7477721828780985,1.351414780120055,22.16734907289529
bro_138,28,10.19145984382657,3.192406591245321,2.5485865631912437,28.159101245733186
bro_34,30,13.175587944292936,3.6298192715744038,2.8284940003620256,38.6521207429671
bro_1,32,17.73760093631004,4.211603131387149,3.3117489655253785,33.71380158455802
bro_95,26,16.6900511397828,4.0853459020972505,3.2759459299536853,33.019963237404006
bro_73,43,10.092626784462302,3.1768894825697513,2.529546591122021,32.61113248303654
bro_170,26,32.997221950804075,5.744320843302894,4.580271596335448,49.846039923066385
bro_24,14,8.447575907682458,2.906471384287562,1.9800002824266751,26.557815161833137
bro_128,36,15.475927362175069,3.9339455209973444,3.1177189188754117,36.64311579940047
bro_127,4,7.060414122659444,2.6571439785339908,2.1906972640256086,23.745515421751094
bro_134,35,5.776367439152561,2.4034074642375063,1.9931507422753743,26.160587377122702
bro_38,20,20.047063563201053,4.477394729438209,3.453002900014321,38.47989281728979
bro_89,21,4.722465563834105,2.1731234580285825,1.6838567220786262,27.670308628119077
bro_86,27,10.335407910062141,3.21487292284814,2.3006147781124824,30.594104646045615
bro_163,23,11.842317681675327,3.441266871615064,2.795006154291872,31.854179829242348
bro_60,21,5.196248292674664,2.2795280855200413,1.763593858385843,23.95815075568557
bro_27,25,13.22267019274181,3.6362989691088123,2.8202935357491175,30.359350110320804
bro_28,29,22.219285283737072,4.713733688249377,3.8112930043675437,35.347643011651314
bro_124,18,16.36789967934773,4.045726100386398,3.2605119745598903,43.34214276207005
bro_96,22,10.923836056337992,3.3051226991350853,2.636705832074989,39.08335789914764
bro_99,32,16.709270050989574,4.087697402082201,3.2892362319367625,35.19479060642025
bro_70,43,10.756200217384633,3.2796646501410223,2.6676082571578585,40.65946922932739
bro_17,32,20.810458192533115,4.561848111515015,3.7058415255695585,42.59294890100126
bro_114,20,17.595452764938752,4.194693405356195,3.446788808633884,38.232549389531556
bro_18,23,13.307218060802482,3.6479059829993536,2.9745611217574797,33.56933001135127
