patient,episodes,mse,rmse,mae,mape
lynch_47,1,5.763226194509406,2.400672029767791,1.966809213558833,26.25022078757896
lynch_280,1,54.98343577326975,7.415081643061643,5.865444526672363,52.03250467415125
lynch_261,8,5.689163857416875,2.385196817333294,1.7515833302090564,21.624403840515352
lynch_113,1,11.569935792935766,3.4014608321919226,2.760304909944535,19.512321196478503
lynch_593,1,6.095861085235401,2.4689797660643964,1.9562044886747998,16.228995069830596
